Unnamed: 0,#AUTHID,STATUS,cEXT,cNEU,cAGR,cCON,cOPN
9902,ea890531d3e0547166efde52d843099e,"just wanted to thank everyone for all the support ( and great tips ) yesterday , it meant alot ! made it through yesterday without smoking at all … and still going strong ! <smile> ",1,1,1,1,1
9903,ea890531d3e0547166efde52d843099e,using facebook as procrastination for practicum applications … beautiful lol ,1,1,1,1,1
9904,ea890531d3e0547166efde52d843099e,first day quitting smoking … wish me luck ! ,1,1,1,1,1
9905,ea890531d3e0547166efde52d843099e,you know when you work your @ $ off for a really long time and then finally one day it all pays off ? today was that day <smile> ,1,1,1,1,1
9906,fbe5aa478508d1dc931427ade5d9e1b4,totalled my car last night . luckily no one was injured . thank god i have gap <allcaps> insurance . merry christmas ,0,0,0,1,1
9907,fbe5aa478508d1dc931427ade5d9e1b4,oh well . only two things to do when your team gets crushed in the playoffs . and i just so happen to have booze handy . ,0,0,0,1,1
9908,fbe5aa478508d1dc931427ade5d9e1b4,and the cabin fever begins . ,0,0,0,1,1
9909,35efb99775d5ee7e83cf7912591984d5,facebook me marea . me hates it long time <sadface> ,0,1,0,0,1
9911,deb899e426c1a5c66c24eeb0d7df6257,"about mornings and winter , and magic . ",0,0,1,0,1
9912,deb899e426c1a5c66c24eeb0d7df6257,little things give you away . ,0,0,1,0,1
9913,ea28a927cb6663480ea33ca917c3c8ba,is wishing it was saturday . ,1,1,1,1,1
9914,ea28a927cb6663480ea33ca917c3c8ba,is studying hard for the gre ,1,1,1,1,1
9915,5532642937eb3497a43e15dbb23a9d2d,snipers get more head ,0,1,0,0,1
9916,a286b7286b1247d4a7851709e9f31e1e,"last night was amazing ! not only did i see <user> and <user> s last <allcaps> performance of rent <allcaps> , but we also ended the night at <number> fires lounge were the whole cast was celebrating ! ",1,1,0,1,1
7932,cf5a3f66c42918587a1428a6f7d7eec9,""" miss anna , you must remember , you have been a very difficult woman ~ much more difficult than is generality . "" ~ the king ( from the king & i ) i love this movie … ! [ normally cant stand musicals , too … ] ",0,1,1,0,1
7933,cf5a3f66c42918587a1428a6f7d7eec9,""" we dont use the term insane ~ we prefer mentally hilarious . "" ~ family guy ",0,1,1,0,1
7934,cf5a3f66c42918587a1428a6f7d7eec9,""" hello , customers ! if youre watching this , then you may or may not be a candidate for laser eyeball surgeries ! how do you do ? my name is ping pong von laserstein ~ today , were going to talk about your eyes … "" ",0,1,1,0,1
7935,7e0954e34b5af347696eb260230bccda,any gos <allcaps> student who comes to me complaining about how early the next school year starts are gonna get a nice little lecture from me … <smile> ,0,0,1,0,1
7936,7e0954e34b5af347696eb260230bccda,got a painful reminder of why i really <allcaps> dislike my little sister … and why i have to keep my room locked at all times … ,0,0,1,0,1
7937,603f11575493fd2df5d15faa9c96cec8,so much hw <sadface> ,0,1,0,0,0
7939,603f11575493fd2df5d15faa9c96cec8,in taiwan for <number> hours ,0,1,0,0,0
7940,603f11575493fd2df5d15faa9c96cec8,taiwan is even hotter than japan ~ ,0,1,0,0,0
7941,603f11575493fd2df5d15faa9c96cec8,time for more school … in japan ! ,0,1,0,0,0
7942,603f11575493fd2df5d15faa9c96cec8,going to kyoto on thursday ~ ,0,1,0,0,0
7943,603f11575493fd2df5d15faa9c96cec8,"staying in shinjuku , tokyo until wednesday ",0,1,0,0,0
7945,603f11575493fd2df5d15faa9c96cec8,i need a job ,0,1,0,0,0
7946,d7e500ad854a1b6ced39e53a525b8a6d,is checking her facebook a little more than she used to … but facebook still bombards her with more information than she has time to fool with ! taking things at a glance . ,0,1,0,0,0
7947,d7e500ad854a1b6ced39e53a525b8a6d,is sick as a dog & about to go home early … bluh <elong> ,0,1,0,0,0
7948,d7e500ad854a1b6ced39e53a525b8a6d,is sick of the pain . ,0,1,0,0,0
7950,d7e500ad854a1b6ced39e53a525b8a6d,i will be fine . ive gotten through everything that has ever been thrown at me nothing can keep me down for long . ,0,1,0,0,0
7951,d7e500ad854a1b6ced39e53a525b8a6d,will probably be taking a hiatus from facebook again for a bit … you know where to reach me if you wish to do so ! ,0,1,0,0,0
7952,d7e500ad854a1b6ced39e53a525b8a6d,"has a tummyache ( again , stupid tummy ) but is otherwise alright ! ",0,1,0,0,0
7953,d7e500ad854a1b6ced39e53a525b8a6d,"isnt gonna fool with facebook applications , but does check facebook briefly every day now , for what its worth … ",0,1,0,0,0
7954,d7e500ad854a1b6ced39e53a525b8a6d,… my heart hurts . ,0,1,0,0,0
7955,d7e500ad854a1b6ced39e53a525b8a6d,is somewhat on hiatus from facebook for a while … may check it occasionally … * shrug * ,0,1,0,0,0
7956,d7e500ad854a1b6ced39e53a525b8a6d,"is very well rested , lol . ",0,1,0,0,0
7957,d7e500ad854a1b6ced39e53a525b8a6d,is doin alright . something ive come to realize : you cant depend on anyone all <allcaps> the time … but almost <allcaps> all the time is a damn good percentage ! ,0,1,0,0,0
7958,d7e500ad854a1b6ced39e53a525b8a6d,"is so glad i finally tried a chiropractor ! my back hasnt felt this good in ages ! i was very crackly , lol . ",0,1,0,0,0
7959,d7e500ad854a1b6ced39e53a525b8a6d,"is still pretty much on facebook hiatus … if you message me i ll probably answer though . otherwise , most of you know where to find me ! ",0,1,0,0,0
7961,d7e500ad854a1b6ced39e53a525b8a6d,"feeling pretty good since the whole tweaking my outlook kick ive been on … except for this sore throat / / sniffles thing , geh . but i ll live … hey , drinking tea goes along with the zen thing anyway , lol . ",0,1,0,0,0
7962,d7e500ad854a1b6ced39e53a525b8a6d,is determined to be strong . ,0,1,0,0,0
7963,d7e500ad854a1b6ced39e53a525b8a6d,feels kinda better after going home early yesterday & resting … <number> - hour bug ? whatever it was ima try to take it easy today too . ,0,1,0,0,0
7964,d7e500ad854a1b6ced39e53a525b8a6d,"gonna stay late at work to get some extra stuff done , & then go home & veg out . im a geezer today , i guess … ",0,1,0,0,0
7965,d7e500ad854a1b6ced39e53a525b8a6d,"i mean to go to bed early ( to get over the plague of atlanta ) , and yet i end up staying up all night doing practically nothing . story of my life . hmph ! ",0,1,0,0,0
7966,d7e500ad854a1b6ced39e53a525b8a6d,"bev quote of the hour : "" bah , the chaos gods can suck my intangible throbbing member . "" ",0,1,0,0,0
7967,d7e500ad854a1b6ced39e53a525b8a6d,"doing enough work to compensate for being in atlanta thursday & friday … bleh <elong> . ( still at work at frickin midnight ! ) but the trip , the company & the brief respite from li <allcaps> will be so bloody appreciated . ",0,1,0,0,0
7968,d7e500ad854a1b6ced39e53a525b8a6d,am engaged in battle with the plague beasts of atlanta . * sneeze * vitamins make good ammo in such altercations ! ,0,1,0,0,0
7969,d7e500ad854a1b6ced39e53a525b8a6d,"yay mythbusters ! ninjas , explosions , and science , oh my ! <smile> nerd <repeat> ",0,1,0,0,0
7970,d7e500ad854a1b6ced39e53a525b8a6d,"this morning my dad said "" it smells weird in your apartment . "" found the culprit something in my dads house upstairs sprung a leak … right through my bedroom ceiling , saturating my bedroom . my mattress , lots of pillows , some expensive clothes and some beloved posters i was saving … are all ruined . and the waters still leaking ! grah <elong> … ",0,1,0,0,0
7971,d7e500ad854a1b6ced39e53a525b8a6d,"musta been , i dunno , sleep spelunking or somethin last night cos i woke up with a fucked up knee . ima try to rest this wkend & rid myself of the mysterious plague of atlanta that drained me all week ; wish there was a cure for excessive nihilism , though . * makes face * ",0,1,0,0,0
7972,d7e500ad854a1b6ced39e53a525b8a6d,"ok … there are piles of "" junk that isnt supposed to be on my desk "" that keep getting bigger … while the things that are supposed to live on my desk are magically disappearing . what fresh hell is this ? ! ",0,1,0,0,0
7973,d7e500ad854a1b6ced39e53a525b8a6d,the mighty boosh is completely mad but completely awesome . it has soothed my disgruntled sadness with its peculiar brand of british inanity … and interpretive dance . nod <repeat> ,0,1,0,0,0
7974,d7e500ad854a1b6ced39e53a525b8a6d,"todays sky is as grey as my default mood setting . sometimes its rather exhausting being so exquisitely angst ridden … * rolls eyes , sighs * ",0,1,0,0,0
7975,d7e500ad854a1b6ced39e53a525b8a6d,gah … sick of feeling like crap ! gods deliver me from resilient falltime ailments … * brandished stick menacingly … then gets dizzy and passes out * ,0,1,0,0,0
7976,d7e500ad854a1b6ced39e53a525b8a6d,""" i said hes a fairy i do suppose / / flyin thru the air in pantyhose / / he may be very sexy or even cute / / but he looks like a sucka in a blue and red suit / / i said you need a man whos got finesse / / & his whole name across his chest / / he may be able to fly all thru the night / / but can he rock a party til the early light / / he cant satisfy you with his little worm / / but i can bust you out w my super sperm ! "" rappers delight on superman ",0,1,0,0,0
7977,d7e500ad854a1b6ced39e53a525b8a6d,"feelin pretty lousy today … basically zombie ing through work , and not in the fun way . i feel like part of my brain is missing and has been replaced by canned air . bleah … monday is definitely my least favorite day ! ",0,1,0,0,0
7978,d7e500ad854a1b6ced39e53a525b8a6d,i know its gonna be a pajama weekend when i find myself doing my weekend grocery shopping at the <number> <number> at <number> <smile> <number> a . m … ,0,1,0,0,0
7979,d7e500ad854a1b6ced39e53a525b8a6d,"oy , jiminator this bring back any college memories , lol ? "" i got blood <allcaps> on my hands and theres no remorse ; i got blood <allcaps> on my dick <allcaps> cause i fucked a corpse … "" when i hear it i think of you , ha <repeat> <smile> ",0,1,0,0,0
7980,d7e500ad854a1b6ced39e53a525b8a6d,"faring alright , i spose … just sore , and scouring the universe for used toyotas & hondas … need transportation , stat <allcaps> ! anyone with input on the car front , please comment ! hope everyones halloween rocked … ",0,1,0,0,0
7981,d7e500ad854a1b6ced39e53a525b8a6d,""" got an animated corpse / / at my beck & call / / you will find my skin cells underneath his fingernails / / carpet fibers from my car / / covering his coat and clinging to his follicles / / everyday we meet / / plot fourteen / / as he hops in the front in the seat next to me / / he cant wait til i tell him what i need / / then he nods a rotting head and then i set him free "" ",0,1,0,0,0
7982,d7e500ad854a1b6ced39e53a525b8a6d,"wtf <allcaps> … did i like , get mono or something in atlanta ( and how would i get mono there ? i dont make out with my relatives , ew ! ) ? ive felt consistently crappy and out of it ever since i came back . meh . in other news , thanks to lorna , i have "" unpack your adjectives "" stuck in my head , lol … ",0,1,0,0,0
7983,d7e500ad854a1b6ced39e53a525b8a6d,"ergh <elong> … insomnia sucks ! * whines , ears begin to bleed * ",0,1,0,0,0
7984,d7e500ad854a1b6ced39e53a525b8a6d,"<number> people today mentioned that my wall is disabled from being posted on … i didnt even know ! lol , changed it … post at will i guess . * shrug ! * in other news … yay <allcaps> cartoons <allcaps> ! "" yes <allcaps> , we have no / / bananas / / today <elong> ! "" ",0,1,0,0,0
7985,d7e500ad854a1b6ced39e53a525b8a6d,"gah , bus schedules are confusing ! * scratches head , which then explodes * ",0,1,0,0,0
7986,d7e500ad854a1b6ced39e53a525b8a6d,"ladies and gentlemen , we are floating in space … * zoned the fuck out * ",0,1,0,0,0
7987,d7e500ad854a1b6ced39e53a525b8a6d,""" coming to work is like being raped by a paper factory . "" - me ( to my dad boss ) on working at a law office . ",0,1,0,0,0
7988,d7e500ad854a1b6ced39e53a525b8a6d,"might have contracted the rockin pneumonia … but i hope i dont get the boogie woogie flu it sounds repulsive ! by the way , i hate that song . ( no , im not sick … im just a weirdo ! ) ",0,1,0,0,0
7989,d7e500ad854a1b6ced39e53a525b8a6d,"almost forgot it was sunday night … yay for new venture bros . eps ! ( my precious <elong> … ) but dude <allcaps> , who saw the metalocalypse season premiere ? when that "" surprise thing "" happened i literally screamed in joy ( woke up my dad , lol ) ! maybe semi expected but still , woot <allcaps> ! ",0,1,0,0,0
7990,d7e500ad854a1b6ced39e53a525b8a6d,spacemen <number> are pretty good … but in moderation too many songs in a row and they ll put you to sleep ! zzz <repeat> … ,0,1,0,0,0
7991,d7e500ad854a1b6ced39e53a525b8a6d,""" woo hah ! woo hah ! got you all in check ! "" lol <allcaps> ",0,1,0,0,0
7992,d7e500ad854a1b6ced39e53a525b8a6d,checking out a car in the morning … hope it checks out im not enjoying this carless whatnottery ! ,0,1,0,0,0
7993,d7e500ad854a1b6ced39e53a525b8a6d,"god damn it … i need for my laptop to not <allcaps> freeze for <number> minutes before deciding to perhaps or perhaps not perform the command ive clicked … i need a car that isnt a fucking pretzel , or at least some <allcaps> form of viable transportation … i need add <allcaps> meds that dont leave me staring off into fucking space at work … gah <elong> <allcaps> ! very fucking frustrated ! anyone with input re laptop or car , please comment … * sigh * ",0,1,0,0,0
7994,d7e500ad854a1b6ced39e53a525b8a6d,its insane how much time one has to spend on the telephone with basically everyone in christendom after a big car accident … blah <elong> … deliver me from being on hold all day ! * glares at phone * ,0,1,0,0,0
7995,d7e500ad854a1b6ced39e53a525b8a6d,meh . humans are a fickle species . ,0,1,0,0,0
7996,d7e500ad854a1b6ced39e53a525b8a6d,"about to go to bed so i can get up early to check out a car tomorrow morn … * crosses fingers * hope this one pans out ; the longer im trapped , vehicleless , the more likely i am to go completely bloody mad ! ",0,1,0,0,0
7997,d7e500ad854a1b6ced39e53a525b8a6d,its a dk <allcaps> kind of day . * nod * ,0,1,0,0,0
7998,d7e500ad854a1b6ced39e53a525b8a6d,""" <user> could never have supermans baby . do you think her fallopian tubes could handle the sperm ? i guarantee he blows a load like a shotgun right through her back … the only way he could bang regular chicks is with a kryptonite condom … but that would kill him ! "" ",0,1,0,0,0
7999,d7e500ad854a1b6ced39e53a525b8a6d,"unproductive day … home sick & made no money , and no progress carwise … but at least i got some rest , i guess . * sigh * ",0,1,0,0,0
8000,d7e500ad854a1b6ced39e53a525b8a6d,"went and got the last of my stuff out of my … car … ( rea <smile> twisted metal heap with fuzzy seats ) this morning . it was kind of sad … i apologized to car ( yeah , thats its name dammit , shut up ) for smushing it , and hugged it goodbye , and then took the title to my mechanic so it can be junked . thusly , the day started in kind of a somber mood . if only i could locate a sufficient replacement , though … ",0,1,0,0,0
8001,d7e500ad854a1b6ced39e53a525b8a6d,"well , going to bed with a smile on my face . nice change from the rest of the week ! ha <repeat> somehow my facebook got switched to german for awhile … it was ok , cause i could read most of the german just rather random ! this box asked me "" was machts du gerade "" for half the night … lol . actually i might switch it back to german and leave it for awhile it amuses me ! <lolface> ",0,1,0,0,0
8002,d7e500ad854a1b6ced39e53a525b8a6d,"so frickin psyched for atlanta . getting the fuck outta li <allcaps> , seeing my superawesome folks , finally getting some proper southern food , and maybe even checking out decatur nightlife & williams street … the word of the day is "" yay <elong> <allcaps> ! "" ",0,1,0,0,0
8003,d7e500ad854a1b6ced39e53a525b8a6d,""" hope in reality is the worst of all evils because it prolongs the torment of man . "" - friedrich nietzsche ",0,1,0,0,0
8004,d7e500ad854a1b6ced39e53a525b8a6d,"bah ! humbug ! in other news , i really wanna see ninja assassin ! in other news … eh , dont matter anyway , nevermind . ",0,1,0,0,0
8005,d7e500ad854a1b6ced39e53a525b8a6d,car search <number> <smile> riving me mad ! no jetpacks on ebay ( i checked ) so thats out . rollerblading surely break my ass . motorcycle = me smeared across the pavement . mopeds are … small . no horse handy or i could amish it up with / a little cart ! bike seats hurt my delicate posterior . boats dont travel well on land . dont think segways go fast enough to get anywhere id probably fall off anyway . hurry up & invent transporters ! ,0,1,0,0,0
8006,d7e500ad854a1b6ced39e53a525b8a6d,"having a mixed day : got less than <number> hour of sleep ( and even that was interrupted sleep ! ) , so im kinda white knuckling it through the workday a bit … but also got the car legal at the dmv <allcaps> - and it only took like <number> minutes ! well , at least im too tired to think myself into a funk again ! ",0,1,0,0,0
8007,d7e500ad854a1b6ced39e53a525b8a6d,"i just saw an … interesting … car commercial . according to said commercial , apparently "" twilights <user> "" drives … a volvo . a volvo . a vampire … in a volvo . * wow … i didnt think that <repeat> character could get any lamer ; i was wrong ! * no offense to volvo owners , the cars are fine … but mister ( supposedly ) superawesome vampire driving one ? lol <allcaps> . ",0,1,0,0,0
8008,d7e500ad854a1b6ced39e53a525b8a6d,is now friends with i need <allcaps> a fucking <allcaps> car <allcaps> ! ,0,1,0,0,0
8009,d7e500ad854a1b6ced39e53a525b8a6d,"i gotta ask : why pirates or <allcaps> ninjas ? why not both ? also , two interesting concepts ive recently discovere <smile> horror cakes competition <repeat> food network tomorrow ( one of them bleeds when you cut the cake ! awesome <allcaps> ! ) … and a childrens book series i saw in the bookstore recently , called vampirates … i dig the name , and the concept … not sure about the execution though . still … intriguing ! ",0,1,0,0,0
8010,d7e500ad854a1b6ced39e53a525b8a6d,"feeling quite content , in spite of all that ails me . * quirks lips into a serene smile * ",0,1,0,0,0
8011,d7e500ad854a1b6ced39e53a525b8a6d,""" hope in reality is the worst of all evils because it prolongs the torment of man . "" - friedrich nietzsche - yeah , fuck hope . lets try action ! control what you can <allcaps> control . determination burns within me again . ",0,1,0,0,0
8012,d7e500ad854a1b6ced39e53a525b8a6d,tired of introspection tonight ; it leaves me … bereft … and the silence screams madly in my ears . ,0,1,0,0,0
8013,d7e500ad854a1b6ced39e53a525b8a6d,"finally got a car ! <number> nissan altima gxe <allcaps> with / <number> miles on it in pretty good shape . mechanics aside , glad i have a car with / a stereo again . dont like that its white , but i took what i could get ! might either mural paint or shop repaint it if it annoys me enough . also had a really great weekend ( thank you , guys . xo <repeat> ) - nice change from the last few ! glad as hell im not stranded anymore ! ",0,1,0,0,0
8014,d7e500ad854a1b6ced39e53a525b8a6d,"is freezing <allcaps> ! not feeling very good , either . hope its a passing fancy and not an ailment ! ",0,1,0,0,0
8015,d7e500ad854a1b6ced39e53a525b8a6d,"happy halloween all ! stuck @ home recuperating from totaling my fuckin car yestermorn theyre right , it does <allcaps> hurt more the day after but "" im not <allcaps> dead <allcaps> yet <allcaps> ! "" great time last night tho celebrating living <allcaps> . thanx to all who made it possible & who made it awesome ! yay dethklok show , asylum , & some fucking wonderful humans , including my rockin friends & lotsa cool folks i met last night . * hugs the world , retreats to bed * ",0,1,0,0,0
8016,d7e500ad854a1b6ced39e53a525b8a6d,"im back from atlanta , over <number> hours after i was sposed to be … am worn the fuck out . but had a great fuckin time down there before the air travel assraping ! so , yay to that ! <smile> ",0,1,0,0,0
8017,d7e500ad854a1b6ced39e53a525b8a6d,"urgent <allcaps> ! does anyone want to see sonic <allcaps> youth <allcaps> with dinosaur <allcaps> jr <allcaps> . tonight <allcaps> at terminal <number> in manhattan ( show starts <number> pm <allcaps> ) ? sean is sick and cant go so i have a free <allcaps> ticket <allcaps> to the show , which is sold <allcaps> out <allcaps> otherwise . if youre interested , drop me a text ! <number> <number> <number> ",0,1,0,0,0
8018,d7e500ad854a1b6ced39e53a525b8a6d,sweet respite … * snooze * ,0,1,0,0,0
8019,d7e500ad854a1b6ced39e53a525b8a6d,waking from a really good dream into harsh reality is one of the great cruelties of life . * groggy and disgruntled * ,0,1,0,0,0
8020,d7e500ad854a1b6ced39e53a525b8a6d,… and now back to my regularly scheduled severe dangerously nihilistic depression . <smile> ! <number> ! <number> ! <number> ! one ! ,0,1,0,0,0
8021,d7e500ad854a1b6ced39e53a525b8a6d,"bored with cartoons & porn … time to sleep i guess . * blink , shrug , yawn * ",0,1,0,0,0
8022,d7e500ad854a1b6ced39e53a525b8a6d,"it just occurred to me that two of my favorite songs are punk songs about gruesome abortions ( "" bodies "" by sex pistols and "" die of shame "" by tilt ) … man , im just not quite right , lol ! ",0,1,0,0,0
8023,d7e500ad854a1b6ced39e53a525b8a6d,""" just another manic monday "" … nah , not really if i was manic right now id probably be getting alot more done , lol ! ",0,1,0,0,0
8024,d7e500ad854a1b6ced39e53a525b8a6d,"intelligence is a curse , life a senseless disease . gods grant me respite by death or lobotomy … ",0,1,0,0,0
8025,d7e500ad854a1b6ced39e53a525b8a6d,"my , how the randomness abounds ! … but i need some sleep . ",0,1,0,0,0
8026,d7e500ad854a1b6ced39e53a525b8a6d,"heh … : "" god i wish that i could hide away / / and find a wall to bang my brains / / im living in a fantasy , / / a nightmare dream … reality / / people ride about all day / / in metal boxes made away / / i wish that they would drop the bomb / / and kill these cunts / / that dont belong ! i hate people ! / / i hate the human race / / i hate people ! / / i hate your ugly face / / i hate people ! / / i hate your fucking mess / / i hate people ! / / they hate me ! "" - anti nowhere league ",0,1,0,0,0
8027,d7e500ad854a1b6ced39e53a525b8a6d,"my foot is asleep … maybe its trying to tell me i should be asleep , too … * conks * ",0,1,0,0,0
8028,d7e500ad854a1b6ced39e53a525b8a6d,"todays stream of consciousness : hooray for comic books , poetry and nerds in general … forgot my phone at home today , blargh ( couldnt reach me , thats why ) … swamped at work … pretzels suck … missing nola <allcaps> ( especially the quarter ) alot today for some reason … "" the holidays "" are annoying me already … wikipedia is addictive … so is facebook , gods help me … ! ",0,1,0,0,0
8029,d7e500ad854a1b6ced39e53a525b8a6d,"holy shit , the sky is falling : my dad actually cheered <allcaps> me <allcaps> up <allcaps> out of a tough spot for once ! maybe hes learning ! or maybe it was a fluke … either way , i feel a lot better now ! <smile> dammit someone find me a good yoga studio now , lol ! ",0,1,0,0,0
8030,d7e500ad854a1b6ced39e53a525b8a6d,meh . bleh . feh ! ,0,1,0,0,0
8031,d7e500ad854a1b6ced39e53a525b8a6d,"my body may be a medical nightmare , but at least it leaves me hangover free for some reason , hah ! glad to see everyone last night … thanks all for the * loves * and for those who were kind in the face of my drunken overhonesty , oy . ",0,1,0,0,0
8033,d7e500ad854a1b6ced39e53a525b8a6d,needs a change . anyone know any yoga studios in or close to the smithtown / / kings park area ? gotta find my zen again ! ,0,1,0,0,0
8034,d7e500ad854a1b6ced39e53a525b8a6d,sunday bloody sunday … boring … ! ,0,1,0,0,0
8035,d7e500ad854a1b6ced39e53a525b8a6d,"just had a <number> - minute conversation with / my dad about midget porn . sometimes he aint half bad , lol … ",0,1,0,0,0
8036,d7e500ad854a1b6ced39e53a525b8a6d,its amazing what you ll watch on tv <allcaps> when you stay up all night . ,0,1,0,0,0
8037,d7e500ad854a1b6ced39e53a525b8a6d,""" yes <repeat> yes , effervescently meaningless … "" ",0,1,0,0,0
8038,d7e500ad854a1b6ced39e53a525b8a6d,getting another potential car checked out by my mechanic tomorrow … god i hope one of these fucking things works out soon ! * blows up apartment * ,0,1,0,0,0
8039,d7e500ad854a1b6ced39e53a525b8a6d,"whats black and green and red all over ? me after the gwar <allcaps> show , yeah <allcaps> ! <lolface> <allcaps> time for the sleep of a lifetime now , though … damn . ",0,1,0,0,0
8040,d7e500ad854a1b6ced39e53a525b8a6d,"getting out of the house , yay ! going with anon ( lol ) to eat curry and hang out with folks or some odd . man , anywheres better than being stuck at my stupid apartment ! ",0,1,0,0,0
8041,d7e500ad854a1b6ced39e53a525b8a6d,"sick of this nihilistic depression shit fine , life may be meaningless , i may be right about all the other disturbingly bleak shit ive been thinking … but im not a self killer so im stuck here might as well pull it together and live this crazy life ive got anyway , eh ? some change is in the works ( just in time for the new year , ironically ) . ",0,1,0,0,0
8042,d7e500ad854a1b6ced39e53a525b8a6d,"yes , i have no bananas … i have no bananas today <elong> ! ",0,1,0,0,0
8043,d7e500ad854a1b6ced39e53a525b8a6d,going upstairs to beg my dad for some of the wonderful smelling eggplant parm they just made ! * crosses fingers * no food down here . <sadface> ,0,1,0,0,0
8044,d7e500ad854a1b6ced39e53a525b8a6d,"me da is my hero right now … he found me some fucking nyquil <allcaps> ! <number> hours awake is way more than enough ( especially when im sick ) . going to go smoke with the ghost in the back of my head ( heyy , random little remembered song reference ! ) . goodnight <allcaps> folks <allcaps> ! ",0,1,0,0,0
8045,d7e500ad854a1b6ced39e53a525b8a6d,"went to the latest disney cartoon with my dad tonight … it was set in new orleans and it was surprisingly pretty good . but it made me miss my nola <allcaps> soo much … as i told my dad , im sure i ll end up back home someday , but for now i need to be here . sigh ! in other news , my cold is getting worse , blech . trying everything i can to get rid of it quickly ! ",0,1,0,0,0
8046,d7e500ad854a1b6ced39e53a525b8a6d,"i gotta admit … powerpuff girls cracks me up ! <lolface> yeah , shush . in other news … fuck <allcaps> im freezin me arse off ! ",0,1,0,0,0
8047,d7e500ad854a1b6ced39e53a525b8a6d,"if im stuck in the house long enough , maybe i ll clean it ! thats looking on the bright side i guess … at least im in a better mood and a little less ill than yesterday , though maybe a little stir crazy i found myself dancing to the baskin <user> ice cream and cake commercial , lol ! ",0,1,0,0,0
8048,d7e500ad854a1b6ced39e53a525b8a6d,"ugh … headache and some amount of nervousness . resurrection tomorrow night though , yay ! night all … ",0,1,0,0,0
8049,d7e500ad854a1b6ced39e53a525b8a6d,"holy sinus headache , batman ! * left eyeball , unable to take the pressure , explodes out of skull , shoots across room , lands in file drawer under "" o "" for "" ow <elong> "" * ",0,1,0,0,0
8050,d7e500ad854a1b6ced39e53a525b8a6d,tis the season to cough up weird stuff … yecch . ,0,1,0,0,0
8051,d7e500ad854a1b6ced39e53a525b8a6d,"cant sleep landmines in my mind . awake since <number> am <allcaps> , ugh … ",0,1,0,0,0
8052,d7e500ad854a1b6ced39e53a525b8a6d,"happy thingy , people … ",0,1,0,0,0
8053,d7e500ad854a1b6ced39e53a525b8a6d,"ok … broken snow shovel , and the plow bastard we called is <number> hours late . dont mind too much that im missing work , but i do <allcaps> mind that i have no food in the house and wanted to go buy <allcaps> some <allcaps> fucking <allcaps> food <allcaps> ! that plow motherfucker will be getting my spaceboot <allcaps> up his pawtastic <allcaps> ass <allcaps> ! as long as i dont pass out from starvation first , hmph . ",0,1,0,0,0
8054,d7e500ad854a1b6ced39e53a525b8a6d,"had bad dreams last night , some sobering thoughts on my mind … yet im still in a good mood today . i dont get it , but im not complaining ! ",0,1,0,0,0
8055,d7e500ad854a1b6ced39e53a525b8a6d,"sad & depressed as hell , but rocking <allcaps> the living <allcaps> fuck <allcaps> out … weird combination . ",0,1,0,0,0
8056,d7e500ad854a1b6ced39e53a525b8a6d,"supposedly hauppauge means "" land of sweet water . "" somehow i doubt the waters very "" sweet "" anymore , considering that hauppauge is now an industrial district … ",0,1,0,0,0
8057,d7e500ad854a1b6ced39e53a525b8a6d,"dear santa : i know im a grinch , but could you please bring me a computer repairman for christmas ? i ll make you jambalaya … ",0,1,0,0,0
8058,d7e500ad854a1b6ced39e53a525b8a6d,""" and life is thorny , and youth is vain ; and to be wroth with ones we love doth work like madness in the brain . "" - samuel taylor coleridge ",0,1,0,0,0
8059,d7e500ad854a1b6ced39e53a525b8a6d,"my car no longer screeches like a banshee passing kidney stones … thanks , mr . mechanic ! in other news , my simple cold is worsening by the hour and im feverish … and all of the home remedies and cold meds i try are for naught ! bah ! ",0,1,0,0,0
8060,d7e500ad854a1b6ced39e53a525b8a6d,"well that was entertaining … got some of my dads eggplant parm , but was treated to watching him , completely <allcaps> sloshed , watch the wizard of oz and caterwaul all the words with both <user> and <allcaps> the wicked witch . he says the wizard is a prick , by the way . and , "" look ! look , bev , they dropped a fuckin house on her ! "" ",0,1,0,0,0
8061,d7e500ad854a1b6ced39e53a525b8a6d,"sorry i had to bail so early on sanctuary last night , folks … sick & tired does not a fun bev make sittin in the corner like ol granny watchin the kiddies play outside ! * scrunches nose * ",0,1,0,0,0
8062,d7e500ad854a1b6ced39e53a525b8a6d,"im so pleased today i might start glowing ! <lolface> <allcaps> … hopefully more in a pleasant way than a radioactive way . a new year is directly impending , yay <allcaps> ! ecstatic for a symbolic fresh start / / season of change , let me tell you ! ",0,1,0,0,0
8063,d7e500ad854a1b6ced39e53a525b8a6d,"momentarily considered waxing poetic about the new year ( one holiday that is actually somewhat important to me ) , but its all been said before , im sure . instead , im just gonna go get loads of sleep so i can enjoy tomorrow nights festivities wholeheartedly ! ",0,1,0,0,0
8064,d7e500ad854a1b6ced39e53a525b8a6d,second half of last week quite sucked and was uneventful to boot … may this week be an improvement ! * kicks suckiness repeatedly with pointy ! pointy ! shoes * ,0,1,0,0,0
8065,d7e500ad854a1b6ced39e53a525b8a6d,"dammit <repeat> i cant sleep <allcaps> ! awake all night then tried to fall asleep for <number> hours . at least if i had hypothermia id fall unconscious … hmm . but that would require going outside … or , more importantly , moving . fuck that noise ! ",0,1,0,0,0
